filepath,grade,title,url
card_grader/image_process/cropped/1_CGC_10_GEM_MINT_Blaziken_2006_POP_Series_1_117_Cosmos_Holo_Pokemon_Card_psa.jpg,1,CGC 10 GEM MINT Blaziken 2006 POP Series 1 1/17 Cosmos Holo Pokemon Card psa,https://www.ebay.com/itm/326405747514?_skw=psa+1+pokemon+card&epid=26043383343&hash=item4bff4c733a:g:ukkAAOSwCn9nhvYd&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fzyb%2FtqFcux6Qw8QfKu1ZLg60qXVf58Dp6Q7ODYAiDAuxUaPWkr%2Fc11g2zEYTGZ0%2Fknm4fo%2FTWu%2FnglqegvBCHjh29W80g8QkoBQINVJaoaV76TDC%2FmdCgtTomfU1%2BBVhefeJITMIFZ4tYC16lYUDH8JC3vdqiIyBWXtxoPvE8wIY6nm6R15cm%2B8VoQS45sywODHLgLYHK6viiR%2FHWmgkz9RRQbQnPzJ6sQ6VP%2Bxbto9KQyr5WpQaop%2BTdd2NyEfAq8UY027GTvqvIDFeMWzApcyBdOyCsufK6WiXrRoM9XQ%3D%3D%7Ctkp%3ABFBM7v-C2-Nl
card_grader/image_process/cropped/1_PSA_9_2016_1st_ED_019_Meloetta_Mythical_Dream_Shine_Collection_Pokemon_Card.jpg,1,PSA 9 2016 1st ED #019 Meloetta Mythical Dream Shine Collection Pokemon Card,https://www.ebay.com/itm/365472426966?_skw=psa+1+pokemon+card&epid=6073842006&hash=item5517daabd6:g:9kIAAOSwWp5n3FzJ&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cy7TzLHj%2F1HssG%2FezTaQw74sUYik6Vh4P9m894PoXFqqn7zv4S0VpHZyjY93XtEjvdELyrM%2Flt%2BTT5CTQbUMzE1GSyx3%2BuIUegRSOfI9%2F8doNr7PfE2uf5iZhEE%2BRDjj%2BnyPVh0FiA7xCGGqFIlVlbgtXbSoMAwPH5LVYJiT%2B%2B0Wmk24IRTX%2BW2SAsyBu8XobnJtJVDvdL2bUtQ%2BMOzwj7pkrC0heW0nNTPmFZzsXrImg17VSTahzFjLmiEsZbbfsYsElng1Ijfj8rjnnX2PCvwZVD4RL3P7KXSWi%2Fn1KeWg%3D%3D%7Ctkp%3ABFBM7v-C2-Nl
card_grader/image_process/cropped/1_Pokémon_Card_1st_Edition_Butterfree_PSA_9_Mint_Jungle_Set_33_WOTC_1999_1.jpg,1,"Pokémon Card 1st Edition Butterfree PSA 9 Mint, Jungle Set #33, WOTC 1999 (1)",https://www.ebay.com/itm/116455649328?_skw=psa+1+pokemon+card&epid=8043378308&hash=item1b1d4c3030:g:uW8AAOSwWBBnplEE&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cTwE0ATrRLKEdhMlvNwsko9VfYeBBINoOIdAtEPUMJD%2BUAhWDL8FB0A98feSd4YffsrV26Rat4wAB9BCIe9xVA9trK3iUtIz%2F6mCIHie35bxqSkupJgZwL387OGSy9zVObY4%2F13aVk%2FvffX1gtD4G2J94fW7jn4LoMdg9Q%2FkPU6fibOooFo5gQcd6hljTYrtOAinrFR5Aav4HdpRitMovH8HV0MA5O6rllTeJTCERh0SxW93jM1vHdtbcW3Q4N%2B3YDT8lYGE%2B611cBeHXHvcRX5uBoS3Q73HQ4X4at8Vok8Q%3D%3D%7Ctkp%3ABFBM7v-C2-Nl
card_grader/image_process/cropped/1_2001_POKEMON_JAPANESE_WEB_GROWLITHE_1ST_EDITION_006048_PSA_9.jpg,1,2001 POKEMON JAPANESE WEB GROWLITHE 1ST EDITION 006/048 PSA 9,https://www.ebay.com/itm/335983517289?_skw=psa+1+pokemon+card&hash=item4e3a2d9e69:g:UCEAAOSwxHdoNytm&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dbnq30xBGE52NKLFy7cnvwYvu6%2Bre1vWCEc56nbNuShbxQCBJAoV%2BNeG2%2BfY0iGadqSurj9O%2BJLPlAxuM5lN4IqTldWTAYymI0PD0J%2Bxh6U6A%2FZ%2F7jeuCnwFzonWvE%2BJCrYGUaHEHSiYkb2DQTLAfwuTjo8y%2BFxxL6m1GtJz37LTcsTY9xbd7gjMBwR39AXTGj%2FN12ErZIfViOWQwrScdU5jdEJGJ2Rq1KYc7mh914A5bFAlaIJZ8qQIJ4OvTawW46NToomjAK83tcag7yiOGWSIjYS2Gsww%2BIhOj4j1G2jg%3D%3D%7Ctkp%3ABFBM7v-C2-Nl
card_grader/image_process/cropped/1_CGC_95_MINT_Machamp_1999_Base_Set_1st_Edition_8102_Holo_Pokemon_Card_psa.jpg,1,CGC 9.5 MINT+ Machamp 1999 Base Set 1st Edition 8/102 Holo Pokemon Card psa,https://www.ebay.com/itm/326603718806?_skw=psa+1+pokemon+card&hash=item4c0b194096:g:R2AAAeSw8vtoNhnV&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cZ6pQCuv1a5hPmhGRHe93w9X%2BOHHmpXrjkg1iA7F8cdiX9ToS4u0NZejYL9BHOYWwKj0Xbf%2FEtjpQmxXvkPBcA7u0vxi6yxVCX7x2%2Bq%2FCkbeRhAMu1VqiIxFZAOFa5d5pvJeFKwrKxq7AMtuGl9f2q95PnWz0tgfwtZJc5Merxz7e7AFWh9xVzDvQMHC6pXW9ZmdUlyk9ENF7%2FrKTDRcrn5H0YTL438N4y6fsULZHGKYjsYm4GrrqxT3mGU79UGsWkbP%2Bs5DhDt2XRa86tUpZn8ZtdSP9MjHWtCcb2%2F0aNSA%3D%3D%7Ctkp%3ABFBM7v-C2-Nl
card_grader/image_process/cropped/1_1999_Pokemon_Fossil_1st_Edition_Haunter_6_PSA_9.jpg,1,1999 Pokemon Fossil 1st Edition Haunter #6 PSA 9,https://www.ebay.com/itm/226781831613?_skw=psa+1+pokemon+card&epid=22043374585&hash=item34cd4021bd:g:9rsAAOSwPDZmrqNn&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1c0OyBJfu8Yeeeu88mj%2B4l2gl5%2By6ooutojX5M19kpcBW4IcAbZCWcchIjUlL159dGOxgndN82NDsH5uy2n04en0HGpznGdb5zSI6y%2FfV2Ja5jlXI4U9Ett%2FjUcUbhvrViPb%2BFv0VwX2pXzbQZa0wbI7LCq3HehTUK53hPpUi1weEXJW1QJmXPUVltOOiYrn7xQe1h8LyEUMcoRy7xh51Bz%2FKt9tVvDcuIRoF5OFbStTbYjc6GP%2BA7qCjY32Ri1B%2BA%3D%7Ctkp%3ABk9SR6r_gtvjZQ
card_grader/image_process/cropped/1_Pokemon_TCG_Collector_Kit_1_PSA_GRADED_20_DOUBLE_RARE_ENCASED_200_Card_Incl.jpg,1,Pokemon TCG Collector Kit- 1 PSA GRADED- 20 DOUBLE RARE ENCASED- 200+ Card Incl,https://www.ebay.com/itm/226783783822?_skw=psa+1+pokemon+card&hash=item34cd5deb8e:g:7dkAAeSwoOxoOKnq&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eF5rZxFd9wO1282%2B5K8E3L34%2BDt%2Fhsq1ILUsjK8wdAZrO0%2BB%2Fsz%2BTwDek2HnkozM6Zwo1oVZPvHYP%2BLyp8S53CFx6%2FS5OKG8pGHfKquYJ38NIKTKWkLolXGo%2B1FoAuxU7TR8Fcrh9Grz04Bpm97sKquykLk2IkFpvI%2BdxGlYArd0xif25suVp95P5y7tfeQCi1BQC5pqSSakCKi1Llte%2B9BMewtom85GgboEj6ffsFaHLeAtTVoZWgFzkqbqtGJOzjHaimAFjdfkG9bjqacEIJVzJJsF73aAP2020RFT%2FmRw%3D%3D%7Ctkp%3ABk9SR6r_gtvjZQ
card_grader/image_process/cropped/1_Lt_Surges_Rattata_PSA_9_2000_1st_Edition_Gym_Challenge_85_Pokemon.jpg,1,Lt. Surge's Rattata PSA 9 2000 1st Edition Gym Challenge #85 Pokemon,https://www.ebay.com/itm/116624048614?_skw=psa+1+pokemon+card&hash=item1b2755c1e6:g:vroAAeSw2exoOIzf&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1f8yEPxuDWYJVId3n2HldSRKxvbpJ2PY7Qfp3JLJ7zVE7cyG3BFVpOeYNYXrHpSakT47Q3wR0UxQJdWSfWS1i7rFl9tCrNhO7EY%2Fjib3k6RMD4ujcyt3goYpc9iXIhQKFb9Vb3%2FEI3kRPUf0xsQrZq2IZwuZAEtug7G69aGiU2KRD9Q0Q4dvDRC%2FiIpN17jy2%2B98Z95WHAmTXkIGj9v4C5%2B9l%2B8M6NldaeV6AEmbMh0R6EhQQjbyXLeyQmp%2BGLmOCpb1%2FmPKeA0BztXfh%2BnVweEKV6Z0a0hTiA4g3DK7CBI4A%3D%3D%7Ctkp%3ABk9SR6z_gtvjZQ
card_grader/image_process/cropped/1_Electrode_1st_Edition_Jungle_264_PSA_7_WOTC_Holo_Rare_Vintage_Pokémon_Card.jpg,1,Electrode 1st Edition Jungle 2/64 PSA 7 WOTC Holo Rare Vintage Pokémon Card,https://www.ebay.com/itm/116623038632?_skw=psa+1+pokemon+card&epid=9043371243&hash=item1b274658a8:g:G4IAAeSwzq1oN7iU&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dX6hqEP3rL06HZpzlPPiM9sbSq2vHp3K2Kz6npyz3rf%2B6phP--q%2FiLFgb9CNhd64K93ItT%2BADmp5pU9LnTHFVMmwtO6tHDB1awjf5vqL0x9hcykQSs1iEFLVMTVjT7%2FrlP21bCz1b5IL3Wb%2FZUx9y6EnrQN0MXSjVfhOlS9UIS2%2B%2F6ppkPPJBPrvoxJqh0UyloCdmtFkPlsdzTQyYfsknKe4a56M4PUy63O6KW3qiNWdnkuBCCAe7VUMKDMNJcu1I%3D%7Ctkp%3ABk9SR6z_gtvjZQ
card_grader/image_process/cropped/1_Pokemon_Card_Horsea_4962_1st_Edition_Fossil_Set_1999_PSA_8_NMMT.jpg,1,Pokemon Card Horsea 49/62 1st Edition Fossil Set 1999 PSA 8 NM-MT,https://www.ebay.com/itm/326566391681?_skw=psa+1+pokemon+card&epid=9043370933&hash=item4c08dfaf81:g:2fMAAOSwJxtoGUvX&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1ejNzp8mw07nu%2BJHOGBVtewcFEizlOCaqGW2s5hOlAU5H%2FSOFf%2FGpJuK9nc96pBXhsJyE0911BXeLy3SD94feqF3Ucc3d8%2FT%2Bu6MJ3lOJS%2FlONqxrq3n8fLkRvYN083SL%2FvDfhyzrMx2cu9294UaaBoOTw0FoUmjNo8LSpBeWQq0RQiWinQ5t0pITPIZemelmRkYIKYtoCizhVV4F3VckH13NiOuwiccFg%2FhiNEx%2Fv%2FNT2EMjpbZK%2B3Ow1yEnfbN1yC5IlWDVcWm0dKaSOVeW3uLOxYQ4XDD6UE6TS2DxzSTQ%3D%3D%7Ctkp%3ABk9SR6z_gtvjZQ
card_grader/image_process/cropped/1_2000_Pokemon_1st_Edition_Gym_Heroes_Rockets_Moltres_12_Holo_SWIRL__PSA_8.jpg,1,2000 Pokemon 1st Edition Gym Heroes Rocket’s Moltres #12 Holo 🌀SWIRL - PSA 8 🔥,https://www.ebay.com/itm/177124777004?_skw=psa+1+pokemon+card&hash=item293d759c2c:g:YH0AAeSwsuRoM2YW&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1e211jL01tcT4JRQlWwpTEFv5QCp6b8ZMOvW1YdgZeqLJatR%2FM7Lfdr0nl5o4khbYMKyulSnA9c%2B1uf6wBfVefyPmNX4RPvFEWPGyLhL2zg%2FbTjEuQ%2FoEHmEXfapQjk8sReLHwW1YttCzyRjbHu2DUBqC37zpz3HY8hwEd93Vs%2B24RdBHO%2FRNzWr4PY%2FrKL%2BRjzIDwmvHEHxocLsCQgSTIfPs1O3DxXc%2F2xt%2FfVwD54ikZtHx3R%2BEp%2FQe59bWuxoEHomxTYeQRL4OOCZw8WexE3zf6%2Bm0JKKHYUBCWhEf9Z1Q%3D%3D%7Ctkp%3ABFBMrP-C2-Nl
card_grader/image_process/cropped/1_Pokemon_StarmieHolo_Graded_2002_Split_Earth1st_Edition_045.jpg,1,Pokemon Starmie-Holo Graded 2002 Split Earth-1st Edition #045 🔥🔥,https://www.ebay.com/itm/316832397866?_skw=psa+1+pokemon+card&epid=11074347971&hash=item49c4aeba2a:g:xg0AAeSw3DhoK5ep&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cy%2B2OIVzIXx8wimSJXJs1bLstw67Lcp%2BTu%2FsP283G2jauy4xjKmMWTk278m2lYN%2Ffm4d3QHJ%2B4LBBQLrN4VmCrB%2FT2rtENzdlOityhlpslfC2Kt4Oj6x1sfpbzjgU%2BzeJ3Q9H9yG%2BDrnKTQqvVPGPCEIIMUPUVUdH%2FCf4%2Bz0STTte0t%2FSVBqUZLLjdF0kHSDiD62%2BsftoyKfwzuPIGksEXt%2B31R1tSIYAHZQb%2BzOq%2Bo0X0olGKZMO5%2F2OrlZ1%2FE2JA8bRboz0vgspmMu8T8CC5ktcWZ%2F5ikJy3U9qvavY%2Bvw%3D%3D%7Ctkp%3ABFBMrP-C2-Nl
card_grader/image_process/cropped/1_PSA_8_NMMT_1999_POKEMON_FOSSIL_41_SANDSLASH_1ST_EDITION_ENGLISH.jpg,1,PSA 8 NM/MT 1999 POKEMON FOSSIL #41 SANDSLASH 1ST EDITION ENGLISH,https://www.ebay.com/itm/127114591818?_skw=psa+1+pokemon+card&epid=15043377706&hash=item1d989ebe4a:g:T~AAAOSwmiRoJmYD&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1d7DRlMxcjJqHFon3Ei8o%2Bn8iWDt%2Fio6Iz8OffhAtiOapyqgEhIiZUI1fJbZelpL7XxOYJau7lTLn5vEPJmiOnBL9%2Bn6qf1lXif1rdXBPNEnjKsLol4g5awyQ9BFPJU6k4Uaj%2B3Fd6kb%2BcOdzGHfnsbN04PqIxDcdVBboNGFdCMw8RgUa0OAsIJ14Pmdu2%2BO3BUcDvs3yyOlSdNHyQWu1bF0UJ8j5dz%2BOrkzk%2Br92pUZjMor0W1E1IbzeiNSTJiyKc%3D%7Ctkp%3ABk9SR6z_gtvjZQ
card_grader/image_process/cropped/1_Pokemon_Card_Shellder_5462_1st_Edition_Fossil_Set_1999_PSA_9_MINT.jpg,1,Pokemon Card Shellder 54/62 1st Edition Fossil Set 1999 PSA 9 MINT,https://www.ebay.com/itm/365584263819?_skw=psa+1+pokemon+card&epid=3043379666&hash=item551e852a8b:g:BE0AAOSwOShoGUZv&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1er%2FdLmR6g445h7x6hg1KZ14o9u8Wlv4SRk4ERWB7KxKTrjijWaimcbbAUD5FsJ6n9FPyvosSedr7ywOpoBUtmqs2eU7b%2FjdUKIJ6lOrb7CfyiQwqIYXDV%2BvjexttAeWhMak8y4vla9plrWAn48IoCBvx5RDSuXIiungLIESQpOONMk%2Bpywz0ZvxVWuakpDrM7fm3puO%2BZryS6RAGpBhKIld97iJo6JAwfjbEdqPsU22oilqsrpGjPbSm54JSVe8xqD%2BkI%2B4djA39LhObQFSuXsZEKy934wpBoiTxSXPW200g%3D%3D%7Ctkp%3ABk9SR6z_gtvjZQ
card_grader/image_process/cropped/1_1999_Cubone_1st_Edition_Jungle_PSA_9_Mint_5064_WOTC_Free_Shipping.jpg,1,1999 Cubone 1st Edition Jungle PSA 9 Mint 50/64 WOTC Free Shipping,https://www.ebay.com/itm/297318004040?_skw=psa+1+pokemon+card&epid=3043379578&hash=item453988b548:g:5UgAAOSwtL5oKZIw&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fPLFrnYuoSCzd6IvW6KpTw12UUAOfSCt3re6Znuux%2FTdqS1MC1A1DW%2FuBoPcavBYwzUtmS%2B0Xtnj75E4hD67jl9J3R3fJGV75C0J1wdLLuYddqthEyVfSFxC1bWtnT6bRafTEqyFgI1AWvvGN%2FOscdph4euhZD2BzzM5NIy47Kx9CLp0khs4CvVPk2WTOarRZJzEWxhIPa6GfGmn2AKr9T9U6Rx5wG%2BlzsAmXjTD47FHw%2FFzX%2FJqFQ%2F7vWzC4LalAuiUyX9WBWmmKLqkQmWIWSC%2FAYSmUNDiNUFh1OxjxtIg%3D%3D%7Ctkp%3ABk9SR6z_gtvjZQ
