filepath,grade,title,url
card_grader/image_process/images/9_Pokemon_PSA_9_MINT_Bandai_Carddass_Series_5_PRISM_.jpg,9,Pokemon PSA 9 MINT Bandai Carddass Series 5 PRISM HOLO Team Rocket #157,https://www.ebay.com/itm/326365766251?_skw=psa+pokemon+card&hash=item4bfcea626b:g:7fsAAOSw9tdkO2Gz&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cmGolyYB70fef5Al1YmcdrI1LNIU%2BwfyCgWF94Q94gSK1J6smu8FbyAm6Robn3WjbxpR2fh1ZgCAIa%2BLhvGfFgjvombFVP7HoreRkKvHEHVpQnlEPemb0M1W59cBEA4Kfc%2BY%2BpaCdQsXD74J1Oytdo64kn%2FYqVzWQsvYTqAmPjgTPqowto%2FghkkxV%2BAoxzfVWkap2P4ZHZpezgIHFF2vCDu0ZZvhhBJ%2BUBz9DioYK5uz0fhUEO5pkiRA9%2FqCBPul7EmOAcugej%2Fx34qWkzRFUblemwHBE5ruzFK5ge7xFJTg%3D%3D%7Ctkp%3ABFBMzuS8zuNl
card_grader/image_process/images/10_PSA_10_Zacian_V_225_172_SAR_Alt_Art_Vstar_Universe.jpg,10,PSA 10 Zacian V 225/172 SAR Alt Art Vstar Universe s12a Japanese Pokemon Card,https://www.ebay.com/itm/135835725649?_skw=psa+pokemon+card&epid=7074373306&hash=item1fa070af51:g:d70AAOSwxU5oMt2G&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eDw3k%2Bnv7y4Ooh9gY5ypXwvIZU3PERNoBqCkaA9t6T7HFKQ%2Bf672e5OdpCfhJpjegecSQUazsAbK%2FVM9Uus268UHRxu6K3fLOBk81%2FLbm%2BMJFmsawj6v4VQHLwmswP%2F3I2opPXNGlV%2FzH8stMhw1Cj7PIW64DnALVpPipdg2uYQNRPV%2BA6Gl6b94G2q1%2FUjoxDTKsShRM60VReXD0%2BwUY9iyxLmcSzl3O9uMEmruxBf8vK04%2BGbxWSv3zRUPmQOhJFyy7Wzup3nW37RhAp8HWIJigHKTgSX45WHl4%2FeLh2aQ%3D%3D%7Ctkp%3ABFBMzuS8zuNl
card_grader/image_process/images/10_PSA_10_Umbreon_VMAX_245_184_Alternate_Art_CHR_VMAX.jpg,10,PSA 10 Umbreon VMAX 245/184 Alternate Art CHR VMAX Climax Pokémon Card,https://www.ebay.com/itm/356994649770?_skw=psa+pokemon+card&hash=item531e8a0eaa:g:Wb8AAeSwqdZoOF6c&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dq0kXqX5ft308gpR0cdejN0ihzNWrx2%2BTk8q%2FDVaJCrjkP5hVlTygkxpG7zW7xR0%2BI7VEQzomxxooGh3x5YvYyaoCcV%2BsUvOidhH29ERmd5skZakqJ%2BQUViELhp3ERAoTeFM5ahd9WMXiefCK1g6tjyJAgsR22AHir1G%2Bf%2Fv%2BlNzNdhD6d1Xd9DXEDWx77lYx2DSGogC7qlKaKT%2BNDO42FxhtNEOJnYeHYhPHdHE3qQ2RXE1kgfoUPwqP5NRugj0SuNugoPw82SjXH9CtflhLztjOzCFT%2Fuz61ELdLDGlqWA%3D%3D%7Ctkp%3ABFBMzuS8zuNl
card_grader/image_process/images/10_PSA_10_Gem_Mint_Psyduck_175_165_AR_Art_Rare_151_sv.jpg,10,PSA 10 Gem Mint Psyduck 175/165 AR Art Rare 151 sv2a Japanese Pokemon Card,https://www.ebay.com/itm/187033776085?_skw=psa+pokemon+card&epid=17074363097&hash=item2b8c14efd5:g:s6UAAOSwyTJnz3dE&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fPC3sp33clSnNCRKpSSfBC8aajgmjVnCuUnPv%2FcsRPtHrEwOb3uMN6ew12Q277uYHhIKLMr1piVnZ5wXDXE2ef1yyR5hdoaodwvTMaF%2BA7ltLU08qwqBZmOVbS3z9Cxotb9ifqw%2BvEcaLsYxIbLEGFKDh34k7knR6%2BCKk7ut6HsPN749ybY%2Bp%2Fz%2BZ7BaWqOcusYHDkL9KIUklZungsfCWQcAPTudvpRsqXuT0fgOl7qaIhOzrtEUeGSdZw%2BqBqmZqSxMtV5ukKc8OHnfAVf9BEXENdEbNXjgspvt4H%2FyBB4Q%3D%3D%7Ctkp%3ABk9SR6LkvM7jZQ
card_grader/image_process/images/10_2022_POKEMON_SWORD_SHIELD_LOST_ORIGIN_177_196_FULL.jpg,10,2022 POKEMON SWORD & SHIELD LOST ORIGIN 177/196 FULL ART/ROTOM V PSA 10,https://www.ebay.com/itm/396669369753?_skw=psa+pokemon+card&hash=item5c5b563d99:g:QNIAAOSwNb1oOIgN&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fgPXjDRp7kTFB%2BS2AAtke7moEeafxJnYz%2BqhFheSw165%2FTWmNUzgz0zewC4v9psLsMeXOGZKi7srpbmPPnwjgFK2ohCmzEzdE17QL72b6EDCHvCPWa7neeyhwYx3VSlXL9RkVAIQ6k2DYQ2MmYfN5bARmM4RkDWjoC%2B%2BvwINvSj5KJqj2qLd0Wv1xRsRm5V0wHA6lQjlTRCoEaoxj5mISkbXrRTqZ0iHlZ3kVHpiqvZr1Gt0fqzwl1QUBWzCuDMdXEVy20zYYQtQVaevTtLcjSJhclh6mXgoyXqLkNaMkcAQ%3D%3D%7Ctkp%3ABk9SR6LkvM7jZQ
card_grader/image_process/images/10_2020_Pokemon_Shining_Fates_021_072_Kyogre_Amazing_.jpg,10,2020 Pokemon Shining Fates 021/072 Kyogre Amazing Rare Holo PSA 10 graded card,https://www.ebay.com/itm/157028743169?_skw=psa+pokemon+card&epid=6044758221&hash=item248fa47801:g:83AAAOSw655oNL5N&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1crCxx8lO1EwSGHcgIIBeinvbFeQjLCtK%2BjJNDwtLQhIfrYRbR1YRyc7Ibt1rt%2FSmA1ddqieSb2hJ9VBDVFkGHGW0jbeb2cCNbXVNTblC7YPgUphngwMtZ41Z78OkNwpK0aAmxjKsb%2BFC8ZmYqHHIm7uknNytM%2FNP%2FAZuqZQojV%2ForCHVxJV0sCDgskUfUtwVEWfn%2Bt03LF9Mk36OLQXltZlfBsBHCwIV9sqYyWCY24ecsYFK%2BGofiDI9vTlLyz%2FG%2FHEMEmoeyNuRSqpsx5rH2tEbd3wcgxote1bqAYdgM%2Byw%3D%3D%7Ctkp%3ABk9SR6LkvM7jZQ
card_grader/image_process/images/10_2023_Kangaskhan_EX_190_165_Mew_EN_151_Ultra_Rare_F.jpg,10,2023 Kangaskhan EX 190/165 Mew EN 151 Ultra Rare Full Art Pokemon Card PSA 10,https://www.ebay.com/itm/256952512870?_skw=psa+pokemon+card&hash=item3bd3903166:g:Cd0AAOSwbYVoOIln&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cqn1bdWlbIHdC%2FJufpmK2b1qwf2yUf6XcNe87hv6PK6gHgp7g4Aqve96QqgzWQea8HTNGeSd5%2Fo4CEdqlcjoP9D4V01%2FCTFhyZuGyB6bsONSHWFxa3eu9tRhsMiC3nCArDEnELsgOCJTjxhyTHzg6uVz4VRyhW9h5AH1UXnOCLdBLqg%2Boh8mpukjpHP%2BT55XPxKUAMgrh0SxdvHGx8DMj6BpNUk%2F%2Bh0dt%2B3MIoTri17jxPouqFFsLlUuTWi%2FafMoVyCyfHIBezPmAkQSw71a3iX%2Ftg0NqRJBfS2LURx4cTqw%3D%3D%7Ctkp%3ABk9SR6LkvM7jZQ
card_grader/image_process/images/9_Glaceon_V_175_203_Alt_Art_Evolving_Skies_Pokemon_C.jpg,9,Glaceon V 175/203 Alt Art Evolving Skies Pokemon Card PSA 9 Mint,https://www.ebay.com/itm/146595783002?_skw=psa+pokemon+card&epid=22048925338&hash=item2221ca215a:g:iPoAAOSwAg1oLO7w&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cRk2myz5TqrjiO%2FFWyOwsVb2eo5lemYONgrqTvf5unsuZ%2FjVEl6TKdb%2B8pPmZ%2FFa498Ya6pWNmm2J8EvVcXnHsJ0fQAX9O9oBfBf7hhI2%2Fq5kzvXylRaZ3T73%2B7NvBGW%2Bq%2FlOr4mCBEH5WaK%2Fq%2F6DAEcjyn8LjA%2Bm%2Ba%2BImRrd1fPxSzna%2F4HZyx%2BrPvO3%2BR7e1gxfYH6Od4OXfD%2BYf7wwO9sTtQkOMpqZ1UIqCizK%2FPyYzdUlBFGnaz3mypMAKeHI%3D%7Ctkp%3ABk9SR6LkvM7jZQ
card_grader/image_process/images/10_Pokemon_Card_151_Charmander_AR_168_165_PSA10_Japan.jpg,10,Pokemon Card 151 Charmander AR 168/165 PSA10 / Japanese Pokemon Card SV2a,https://www.ebay.com/itm/135525000220?_skw=psa+pokemon+card&epid=14073633001&hash=item1f8deb641c:g:svUAAOSwKUlnmwlM&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1ePmF96mj6cDNor6gE%2FVAXFrrzUbmer1jusM1mLv%2FjCpdhhI27FHO34XXPs%2B55sxxHiNHgIY4gJxkwbedjd7X9E%2FmD%2BTQEqNhRYG%2B9ho737vvkdJFW%2BE1b2P9rtlo%2FsTMAUa4KHI%2F5W8JeiGnLJIuFZB74lAAYtNpFnyobA9Z0vWKpmJc%2Fa0aiw9JW8ke%2BRH1y4YR6GWZ%2Fo8AbAfD3K0wV81cflyXI%2FuYOcUcqQFpgaJeI1LQ7MdS8ozaDRmrmsOHrEj9U4EDCW1QDzvyr%2Bo6Oqtb6pCkLOenGZaIEWed95yQ%3D%3D%7Ctkp%3ABFBMpOS8zuNl
card_grader/image_process/images/10_PSA_10_Gem_Mint_Magikarp_080_073_AR_Triple_Beat_SV.jpg,10,PSA 10 Gem Mint Magikarp 080/073 AR Triple Beat SV1a Pokemon Card Japanese TCG,https://www.ebay.com/itm/155551110422?_skw=psa+pokemon+card&epid=9074355234&hash=item2437919516:g:e3MAAOSwgupoN~aU&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1d%2BQutJKqQRWhN8d5aspMtKQTVbs8d%2FAjnxa%2BYpPn%2FoNCr2r936X8tNe3qKixhh8LOXYSGceWKr6QKisSZdsQ%2BC2ECk92%2FZ2snthqPUjKxOnL0zScs5hV02ySJZ0e5%2Bsj2Pps4SwNbkYhfU0brFwscaGG4OiozloBiFouuTmEQPPEJQe8beKDFFOY8OCGbMMxbdYVDZmutGvBMq0tK1cQ38lM%2BwOQ0pYE5qKS4b%2BwvC%2FWkU19pwSIZsvP%2F4KQWqrXrjKkMDRz5wR5G9VpoQwpCIL2SfGSP7zhGLFiI8kjRxDw%3D%3D%7Ctkp%3ABFBMpOS8zuNl
card_grader/image_process/images/10_PSA_10_Gem_Mint_Squirtle_170_165_AR_Art_Rare_151_s.jpg,10,PSA 10 Gem Mint Squirtle 170/165 AR Art Rare 151 sv2a Japanese Pokemon Card,https://www.ebay.com/itm/187033768341?_skw=psa+pokemon+card&epid=10074369981&hash=item2b8c14d195:g:YXcAAOSw2vVnz3bI&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cPr9rQgV6yAgKEewtnsLJhiCksKI13Z1OBgDEMVteaKZb8mT%2FFErroyV3VGOaUyomidufGg6IVOfg70bZEdGoRTSnjFj1oLhf16w2%2FFp7rVM%2Fon7ZH0MbOffJg%2F9XCc3xqewkFwkVHE0v%2FLjE4M2CDxGJGu5wlJZn5co%2FQ6caYWlVic2nyHSPRK72%2Fq%2B5NZ66STDByggIC8B7mGHERTLbF%2Fr59Ik6Fu0dO9YVCwBd7ir%2FU8a31GV%2B7%2FN4sMHbWMSQ%3D%7Ctkp%3ABk9SR6TkvM7jZQ
card_grader/image_process/images/10_PSA_10_Snorlax_181_AR_Full_Art_Pokemon_151_2023_Ja.jpg,10,PSA 10 Snorlax 181 AR Full Art Pokemon 151 2023 Japanese Pokemon Card,https://www.ebay.com/itm/157012131908?_skw=psa+pokemon+card&hash=item248ea70044:g:1QIAAOSwYABoLnj3&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1ezmup3zwCT3dRnaplIPn134CqieS9Wccez6KX5EowbMHG0N8JHIPXFt5EeKU5Zo00bHg7jW1vdXhOXZbTPZeSTTv7bELPGFV8WqPU1PYlPwIX7fETGQNTxU9X9ZrJcV0zq59lVdwqyGbVwC%2BgSnkv3NCt0NfDg06AY3LdUjgHlK1euCiIodaESexK0WKUcdLUEQXO0Xb20qTfBtEXKdPiUW0eUvuNERDHYKUXWEjQj8mRqjtWfSs%2FZA4l%2Fg118dfQ%3D%7Ctkp%3ABk9SR6TkvM7jZQ
card_grader/image_process/images/10_PSA_10_Gem_Mint_Wartortle_171_165_AR_Art_Rare_151_.jpg,10,PSA 10 Gem Mint Wartortle 171/165 AR Art Rare 151 sv2a Japanese Pokemon Card,https://www.ebay.com/itm/187033753306?_skw=psa+pokemon+card&epid=5073651000&hash=item2b8c1496da:g:4PIAAOSwf05nz3OE&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dpeA0u0XP1FuCDo6F7xs6u4c6wfoJ%2BdWSRhhCQIdTxfnhSWhjyfXoSxA4JOnEnjlxTeFSyOQaD6daSmpCefRvpfbEqnKP3NCUf54u3IPgGYMjBs5aA%2BLAATdigkUTlidsg2oFuzvJcJfnkEikhWsNCTU%2FCDhHi0ihiYA4ZbnW9vAn6kckMNvFB4yWy6RT5WEamk6qRgVXGKAvZNHosje6NJcGqPQEr9B02f6OacipsCngb2%2FDHApKKL%2FVm%2FWFfJhg%3D%7Ctkp%3ABk9SR6TkvM7jZQ
card_grader/image_process/images/10_PSA_10_Alakazam_ex_203_165_Alt_Art_SAR_151_Japanes.jpg,10,PSA 10 Alakazam ex 203/165 Alt Art SAR 151 Japanese Pokemon Card,https://www.ebay.com/itm/356994982480?_skw=psa+pokemon+card&hash=item531e8f2250:g:zp0AAeSw3DhoOGs5&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cbTIFsR3rUrP1RZEGhvJj4b6s7fBZqAYQaQdEMnQtC%2F3sDlBVFnHHd3tlDbZZBtH9l41owNYxGLw6wrNmvUXpKfsWibnkwySQrmOfGzhAcbCoKrOUotwKm599aJfYixIoncIKiccrv5Y79Jt9vdlp%2FnUXtqCfy4kw2KnlNMtYaPAAQEs0wnd4K8FSlhARCxnEfbC6ep0%2FksOabkjlu0x5GAcNFcxr63NWGkNaySSkYCag97ZRahKm5bQ4LCjkXECICMPbMnzsuGh3EPsdaWcP6OR8YSePyx0tg9nnr6%2BOpQg%3D%3D%7Ctkp%3ABk9SR6TkvM7jZQ
card_grader/image_process/images/10_Pokemon_Card_151_Charmander_AR_168_165_PSA10_Japan.jpg,10,Pokemon Card 151 Charmander AR 168/165 PSA10 / Japanese Pokemon Card SV2a,https://www.ebay.com/itm/135525000220?_skw=psa+pokemon+card&epid=14073633001&hash=item1f8deb641c:g:svUAAOSwKUlnmwlM&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1ePmF96mj6cDNor6gE%2FVAXFrrzUbmer1jusM1mLv%2FjCpdhhI27FHO34XXPs%2B55sxxHiNHgIY4gJxkwbedjd7X9E%2FmD%2BTQEqNhRYG%2B9ho737vvkdJFW%2BE1b2P9rtlo%2FsTMAB49yrCF46YRhdDRWJbtPXZqaMFV%2BjUKuKlPG0onHUPja%2BKdvBHM8qk126YiqeAdpvOjYkVEK7npsCcmRFeUzn8qHQQvwW4Wag4nFYIj35FR2won9QeZLYLl8knJNYyByaeRiNPGqQ25at5GCK4b4S0mAIvxJJJX8IJRC4%2Byo1BA%3D%3D%7Ctkp%3ABFBMzuS8zuNl
